TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,IS_NULLABLE,COLUMN_DEFAULT,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_game_info,22,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_info,23,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_info_verify,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_info_verify,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_info_verify,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_info_verify,4,action,varchar,YES,,source_type=varchar(12); 
ods_mariadb_2b,ods_a168_game_info_verify,5,gid,varchar,YES,,source_type=int(11); 遊戲類別
ods_mariadb_2b,ods_a168_game_info_verify,6,gi002,varchar,YES,,"source_type=decimal(12,0); 場次編號"
ods_mariadb_2b,ods_a168_game_info_verify,7,gi003,varchar,YES,,source_type=int(11); 子場次編號
ods_mariadb_2b,ods_a168_game_info_verify,8,code,varchar,YES,,source_type=varchar(6); 驗證碼
ods_mariadb_2b,ods_a168_game_info_verify,9,send_at,varchar,YES,,source_type=datetime; 發送時間
ods_mariadb_2b,ods_a168_game_info_verify,10,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_info_verify,11,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_info_verify,12,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_info_verify,13,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_log,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_log,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_log,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,4,mid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,5,user_agent,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_game_log,6,web_address,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_game_log,7,web_url,varchar,YES,,source_type=text; 遊戲網址
ods_mariadb_2b,ods_a168_game_log,8,website_delay_time,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,9,url_index,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,10,api_delay_time,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,11,load_html_id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,12,load_html_time,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,13,server_id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,14,server_delay_time,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,15,video_type,varchar,YES,,source_type=varchar(5); 
ods_mariadb_2b,ods_a168_game_log,16,video_delay_time,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_log,17,addtime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_game_log,18,ip,varchar,YES,,source_type=varchar(100); 登入IP
ods_mariadb_2b,ods_a168_game_log,19,country_code,varchar,YES,,source_type=varchar(10); 國家代碼
ods_mariadb_2b,ods_a168_game_log,20,region,varchar,YES,,source_type=varchar(30); 國家
ods_mariadb_2b,ods_a168_game_log,21,city,varchar,YES,,source_type=varchar(30); 城市
ods_mariadb_2b,ods_a168_game_log,22,ISP,varchar,YES,,source_type=varchar(100); 電信商
ods_mariadb_2b,ods_a168_game_log,23,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_log,24,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_log,25,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_log,26,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_parame,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_parame,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_parame,3,gpm001,varchar,YES,,source_type=int(11); SN
ods_mariadb_2b,ods_a168_game_parame,4,gpm002,varchar,YES,,source_type=varchar(50); parame_name
ods_mariadb_2b,ods_a168_game_parame,5,gpm003,varchar,YES,,source_type=text; parame_value
ods_mariadb_2b,ods_a168_game_parame,6,gpm004,varchar,YES,,source_type=varchar(25); memo
ods_mariadb_2b,ods_a168_game_parame,7,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_parame,8,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_parame,9,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_parame,10,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_result,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_result,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_result,3,gid,varchar,YES,,source_type=int(11); 遊戲類別
ods_mariadb_2b,ods_a168_game_result,4,gameNo,varchar,YES,,"source_type=decimal(12,0); 場次編號"
ods_mariadb_2b,ods_a168_game_result,5,gameNoRound,varchar,YES,,source_type=int(11); 子場次編號
ods_mariadb_2b,ods_a168_game_result,6,result,varchar,YES,,source_type=varchar(512); 結果
ods_mariadb_2b,ods_a168_game_result,7,date,varchar,YES,,source_type=timestamp; 時間
ods_mariadb_2b,ods_a168_game_result,8,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_result,9,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_result,10,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_result,11,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_statistics,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_statistics,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_statistics,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_statistics,4,gid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_statistics,5,t_number,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_statistics,6,people,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_statistics,7,time,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_game_statistics,8,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_statistics,9,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_statistics,10,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_statistics,11,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_tip,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_tip,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_tip,3,currency_code,varchar,YES,,source_type=varchar(10); 
ods_mariadb_2b,ods_a168_game_tip,4,amount_list,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_game_tip,5,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_tip,6,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_tip,7,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_tip,8,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_transfer,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_transfer,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_transfer,3,tcpsocketport,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_transfer,4,websocketport,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_transfer,5,gid,varchar,YES,,source_type=int(11); 遊戲ID
ods_mariadb_2b,ods_a168_game_transfer,6,tablelist,varchar,YES,,"source_type=text; 傳送的桌子列表,留空代表所有桌都送"
ods_mariadb_2b,ods_a168_game_transfer,7,enable,varchar,YES,,source_type=tinyint(4); 啟停用
ods_mariadb_2b,ods_a168_game_transfer,8,comment,varchar,YES,,source_type=text; 註解
ods_mariadb_2b,ods_a168_game_transfer,9,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_transfer,10,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_transfer,11,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_transfer,12,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_game_type,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_game_type,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_game_type,3,code,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,4,twname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,5,cnname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,6,enname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,7,inname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,8,janame,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,9,koname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,10,thname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,11,viname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,12,hiname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,13,msname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,14,esname,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_game_type,15,status,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,16,ps003,varchar,YES,,"source_type=decimal(16,2); "
ods_mariadb_2b,ods_a168_game_type,17,ps004,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,18,ps005,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,19,ps006,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,20,ps007,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,21,ps008,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,22,ps009,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,23,ps010,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,24,ps011,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_game_type,25,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_game_type,26,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_game_type,27,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_game_type,28,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_in_out_m,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_in_out_m,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_in_out_m,3,iom001,varchar,YES,,source_type=bigint(20); sn
ods_mariadb_2b,ods_a168_in_out_m,4,iom002,varchar,YES,,source_type=timestamp; time
ods_mariadb_2b,ods_a168_in_out_m,5,iom003,varchar,YES,,source_type=int(11); member
ods_mariadb_2b,ods_a168_in_out_m,6,iom004,varchar,YES,,"source_type=double(20,4); money"
ods_mariadb_2b,ods_a168_in_out_m,7,iom005,varchar,YES,,source_type=varchar(5); op_code
ods_mariadb_2b,ods_a168_in_out_m,8,iom006,varchar,YES,,source_type=int(11); op_lv
ods_mariadb_2b,ods_a168_in_out_m,9,iom007,varchar,YES,,source_type=int(11); op_aid
ods_mariadb_2b,ods_a168_in_out_m,10,iom008,varchar,YES,,source_type=varchar(64); memo
ods_mariadb_2b,ods_a168_in_out_m,11,iom009,varchar,YES,,source_type=int(11); site
ods_mariadb_2b,ods_a168_in_out_m,12,iom010,varchar,YES,,"source_type=double(20,4); subtotal"
ods_mariadb_2b,ods_a168_in_out_m,13,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_in_out_m,14,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_in_out_m,15,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_in_out_m,16,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_in_out_m_chip,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_in_out_m_chip,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_in_out_m_chip,3,iom001,varchar,YES,,source_type=bigint(20); sn
ods_mariadb_2b,ods_a168_in_out_m_chip,4,iom002,varchar,YES,,source_type=timestamp; time
ods_mariadb_2b,ods_a168_in_out_m_chip,5,iom003,varchar,YES,,source_type=int(11); member
ods_mariadb_2b,ods_a168_in_out_m_chip,6,iom004,varchar,YES,,"source_type=double(20,4); money"
ods_mariadb_2b,ods_a168_in_out_m_chip,7,iom005,varchar,YES,,source_type=varchar(5); op_code
ods_mariadb_2b,ods_a168_in_out_m_chip,8,iom006,varchar,YES,,source_type=int(11); op_lv
ods_mariadb_2b,ods_a168_in_out_m_chip,9,iom007,varchar,YES,,source_type=int(11); op_aid
ods_mariadb_2b,ods_a168_in_out_m_chip,10,iom008,varchar,YES,,source_type=text; memo
ods_mariadb_2b,ods_a168_in_out_m_chip,11,iom009,varchar,YES,,source_type=int(11); site
ods_mariadb_2b,ods_a168_in_out_m_chip,12,iom010,varchar,YES,,"source_type=double(20,4); subtotal"
ods_mariadb_2b,ods_a168_in_out_m_chip,13,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_in_out_m_chip,14,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_in_out_m_chip,15,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_in_out_m_chip,16,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_ipblacklist,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_ipblacklist,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_ipblacklist,3,id,varchar,YES,,source_type=int(8); 
ods_mariadb_2b,ods_a168_ipblacklist,4,ip,varchar,YES,,source_type=varchar(16); 
ods_mariadb_2b,ods_a168_ipblacklist,5,creator,varchar,YES,,source_type=varchar(50); 
ods_mariadb_2b,ods_a168_ipblacklist,6,page,varchar,YES,,"source_type=enum(''A'',''F'',''B''); A=全部,F=前台,B=後台"
ods_mariadb_2b,ods_a168_ipblacklist,7,addtime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_ipblacklist,8,remarks,varchar,YES,,source_type=varchar(1000); 
ods_mariadb_2b,ods_a168_ipblacklist,9,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_ipblacklist,10,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_ipblacklist,11,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_ipblacklist,12,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_iphistory,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_iphistory,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_iphistory,3,id,varchar,YES,,source_type=int(8); 
ods_mariadb_2b,ods_a168_iphistory,4,type,varchar,YES,,source_type=varchar(4); 
ods_mariadb_2b,ods_a168_iphistory,5,uid,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_iphistory,6,ulv,varchar,YES,,source_type=varchar(4); 
ods_mariadb_2b,ods_a168_iphistory,7,ip,varchar,YES,,source_type=varchar(16); 
ods_mariadb_2b,ods_a168_iphistory,8,datetime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_iphistory,9,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_iphistory,10,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_iphistory,11,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_iphistory,12,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_jackpot,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_jackpot,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_jackpot,3,id,varchar,YES,,source_type=int(11); 序號
ods_mariadb_2b,ods_a168_jackpot,4,gid,varchar,YES,,source_type=int(11); 遊戲id
ods_mariadb_2b,ods_a168_jackpot,5,starttime,varchar,YES,,source_type=datetime; 開始時間
ods_mariadb_2b,ods_a168_jackpot,6,min,varchar,YES,,source_type=int(11); 最小值
ods_mariadb_2b,ods_a168_jackpot,7,max,varchar,YES,,source_type=int(11); 最大值
ods_mariadb_2b,ods_a168_jackpot,8,percent,varchar,YES,,source_type=int(11); 機率
ods_mariadb_2b,ods_a168_jackpot,9,frequency,varchar,YES,,source_type=int(11); 次數
ods_mariadb_2b,ods_a168_jackpot,10,remaining,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_jackpot,11,status,varchar,YES,,source_type=int(11); 狀態
ods_mariadb_2b,ods_a168_jackpot,12,operator,varchar,YES,,source_type=int(11); 最後操作人
ods_mariadb_2b,ods_a168_jackpot,13,optime,varchar,YES,,source_type=datetime; 最後操作時間
ods_mariadb_2b,ods_a168_jackpot,14,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_jackpot,15,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_jackpot,16,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_jackpot,17,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_keyserver_command,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_keyserver_command,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_keyserver_command,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_keyserver_command,4,time,varchar,YES,,source_type=timestamp; 
ods_mariadb_2b,ods_a168_keyserver_command,5,gameID,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_keyserver_command,6,tableID,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_keyserver_command,7,protocol,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_keyserver_command,8,data,varchar,YES,,source_type=text; 
ods_mariadb_2b,ods_a168_keyserver_command,9,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_keyserver_command,10,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_keyserver_command,11,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_keyserver_command,12,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_log_age_cash_change,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_log_age_cash_change,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_log_age_cash_change,3,lacc01,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_log_age_cash_change,4,lacc02,varchar,YES,,source_type=int(11); LV
ods_mariadb_2b,ods_a168_log_age_cash_change,5,lacc03,varchar,YES,,source_type=int(11); ID
ods_mariadb_2b,ods_a168_log_age_cash_change,6,op_utp,varchar,YES,,source_type=char(1); 操作者類型
ods_mariadb_2b,ods_a168_log_age_cash_change,7,lacc04,varchar,YES,,source_type=int(11); OPLV
ods_mariadb_2b,ods_a168_log_age_cash_change,8,lacc05,varchar,YES,,source_type=int(11); OPID
ods_mariadb_2b,ods_a168_log_age_cash_change,9,lacc06,varchar,YES,,"source_type=decimal(15,4); 異動金額"
ods_mariadb_2b,ods_a168_log_age_cash_change,10,lacc07,varchar,YES,,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_log_age_cash_change,11,lacc08,varchar,YES,,source_type=varchar(20); 備註
ods_mariadb_2b,ods_a168_log_age_cash_change,12,lacc09,varchar,YES,,"source_type=decimal(15,4); 異動前金額"
ods_mariadb_2b,ods_a168_log_age_cash_change,13,lacc10,varchar,YES,,source_type=int(11); upid
ods_mariadb_2b,ods_a168_log_age_cash_change,14,lacc11,varchar,YES,,"source_type=decimal(15,4); 上層異動前金額"
ods_mariadb_2b,ods_a168_log_age_cash_change,15,pointtype,varchar,YES,,source_type=int(11); 0:現金;1:信用;
ods_mariadb_2b,ods_a168_log_age_cash_change,16,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_log_age_cash_change,17,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_log_age_cash_change,18,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_log_age_cash_change,19,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_log_mem_change,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_log_mem_change,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_log_mem_change,3,lmc01,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_log_mem_change,4,lmc02,varchar,YES,,source_type=int(11); ID
ods_mariadb_2b,ods_a168_log_mem_change,5,lmc03,varchar,YES,,source_type=int(11); LV
ods_mariadb_2b,ods_a168_log_mem_change,6,lmc04,varchar,YES,,"source_type=enum(''add'',''edit'',''changestatus''); 類別(新增，修改）"
ods_mariadb_2b,ods_a168_log_mem_change,7,lmc05,varchar,YES,,source_type=varchar(1000); 內容
ods_mariadb_2b,ods_a168_log_mem_change,8,lmc06,varchar,YES,,source_type=int(11); 操作者
ods_mariadb_2b,ods_a168_log_mem_change,9,lmc07,varchar,YES,,source_type=int(11); 操作者LV
ods_mariadb_2b,ods_a168_log_mem_change,10,lmc08,varchar,YES,,source_type=datetime; 異動時間
ods_mariadb_2b,ods_a168_log_mem_change,11,lmc09,varchar,YES,,source_type=varchar(1000); SQL
ods_mariadb_2b,ods_a168_log_mem_change,12,lmc10,varchar,YES,,source_type=varchar(20); IP
ods_mariadb_2b,ods_a168_log_mem_change,13,lmc11,varchar,YES,,source_type=varchar(1); 操做者utp
ods_mariadb_2b,ods_a168_log_mem_change,14,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_log_mem_change,15,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_log_mem_change,16,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_log_mem_change,17,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_log_realtimebet,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_log_realtimebet,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_log_realtimebet,3,mid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_log_realtimebet,4,gid,varchar,YES,,source_type=int(6); 
ods_mariadb_2b,ods_a168_log_realtimebet,5,gameNo,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_log_realtimebet,6,gameNoRound,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_log_realtimebet,7,betTime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_log_realtimebet,8,totalBetMoney,varchar,YES,,"source_type=decimal(16,4); "
ods_mariadb_2b,ods_a168_log_realtimebet,9,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_log_realtimebet,10,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_log_realtimebet,11,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_log_realtimebet,12,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_mem_login,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_mem_login,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_mem_login,3,mlg001,varchar,YES,,source_type=int(11); mem_id
ods_mariadb_2b,ods_a168_mem_login,4,mlg002,varchar,YES,,source_type=int(11); site
ods_mariadb_2b,ods_a168_mem_login,5,mlg003,varchar,YES,,source_type=varchar(50); sid
ods_mariadb_2b,ods_a168_mem_login,6,mlg004,varchar,YES,,source_type=timestamp; this_login
ods_mariadb_2b,ods_a168_mem_login,7,mlg005,varchar,YES,,source_type=timestamp; last_login
ods_mariadb_2b,ods_a168_mem_login,8,mlg006,varchar,YES,,source_type=char(15); ip
ods_mariadb_2b,ods_a168_mem_login,9,mlg007,varchar,YES,,source_type=text; info
ods_mariadb_2b,ods_a168_mem_login,10,mlg008,varchar,YES,,source_type=tinyint(4); on_line
ods_mariadb_2b,ods_a168_mem_login,11,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_mem_login,12,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_mem_login,13,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_mem_login,14,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_member,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_member,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_member,3,mem001,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_member,4,mem002,varchar,YES,,source_type=varchar(48); 
ods_mariadb_2b,ods_a168_member,5,mem003,varchar,YES,,source_type=varchar(65); 
ods_mariadb_2b,ods_a168_member,6,mem004,varchar,YES,,source_type=varchar(48); 
ods_mariadb_2b,ods_a168_member,7,mem005,varchar,YES,,source_type=timestamp; 
ods_mariadb_2b,ods_a168_member,8,mem006,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_member,9,mem007,varchar,YES,,source_type=int(11); 
